"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,401100000,"05",61,"L",16200,14344,14000,6966,16277103.2,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1101000000,"08",33,"KG",30000,30000,30000,15042,35193314.64,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1401900000,"08",33,"KG",4400,6447.67,4400,312.6,738176.73,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2302300000,"08",33,"KG",21220,21220,21220,6699,15673448.66,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3209900000,"25",33,"KG",38,39.83,38,134.78,318270.83,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3506990000,"25",33,"KG",161.63,177.79,161.63,1956.5,4537338.91,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3922900000,"08",11,"U",2,55.66,50.6,150.54,355486.64,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3925200000,"08",11,"U",38,825.01,563,4242.92,10019273.29,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3926909090,"08",33,"KG",41,60.08,41,430.43,1016421.67,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4409101000,"25",67,"M3",0.1,8947.25,8536.89,2312.86,5461610.5,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4418100000,"25",11,"U",21,1179.01,1134.87,3089.94,7165911.06,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4418200000,"25",11,"U",24,2392.95,2285.65,4825.25,11362592.98,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4418500000,"25",11,"U",25,236.87,228,58.75,136247.72,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4418909000,"25",11,"U",464,16619.39,15903.65,11177.84,26323101.46,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4419000000,"08",11,"U",30,14.65,10,20.1,47464.34,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4420100000,"25",11,"U",1,20.91,19.95,11,25975.51,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4803009000,"08",33,"KG",15,21.98,15,90,212526.89,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,6810110000,"08",11,"U",300,1318.84,900,81,191274.2,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,6811100000,"08",82,"M2",5236.64,78836,78836,17625,40874315.51,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,6811900000,"08",33,"KG",1700,1811.69,1700,1167.34,2707669.67,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,6908900000,"08",82,"M2",442.56,3223.84,2200,2065.8,4878200.57,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,6910100000,"08",11,"U",7,219.81,150,493.61,1165615.54,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7006000000,"25",33,"KG",23.75,24.89,23.75,10,23614.1,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7016909000,"08",11,"U",60,1758.46,1200,254.4,600742.68,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7222209000,"08",33,"KG",20,29.31,20,113.24,267406.06,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7308300000,"25",33,"KG",1531.4,1590.97,1531.4,4347.64,10082655.84,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7419990000,"08",11,"U",1,65.94,45,133.99,316405.31,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7610100000,"25",33,"KG",53.2,55.76,53.2,108.68,256638.03,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7616910000,"08",33,"KG",89.83,98.82,89.83,804,1898573.56,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,8302410000,"25",11,"U",2,56.6,54,434,1024851.9,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,8481801000,"08",11,"U",2,14.65,10,17.5,41324.67,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9401610000,"08",11,"U",8,87.87,80,200,467329.98,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9401690000,"25",11,"U",50,898.09,856.9,1520.45,3590405.68,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9403200000,"08",11,"U",58,1845.26,1680,1780,4159236.82,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9403500000,"08",11,"U",3,1282.14,900,745.98,1756364.96,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9403600000,"08",11,"U",32,1615.28,1220,2055.3,4817998.97,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9403600000,"25",11,"U",20,736.79,703,647,1527832.21,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9404290000,"08",11,"U",81,2890.21,2481,9426.98,22040822.75,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9603100000,"08",11,"U",4,17.58,12,3.84,9067.81,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9603290000,"08",11,"U",1,0.73,0.5,3.44,8123.25,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9603909000,"08",11,"U",4,17.58,12,7.72,18230.08,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,709510000,"08",33,"KG",247.5,247.5,247.5,487.5,1136757.42,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,711300000,"08",33,"KG",164.25,164.25,164.25,250,582952.53,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,712310000,"08",33,"KG",490,490,490,912.5,2127776.72,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,806200000,"08",33,"KG",137,137,137,400,932724.04,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,2001901000,"08",33,"KG",471.4,471.4,471.4,800.5,1866613.99,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,2002900000,"08",33,"KG",9059.75,9059.75,9059.75,8673.75,20225537.85,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,2004900000,"08",33,"KG",627.75,627.75,627.75,1150,2681581.62,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,2103200000,"08",33,"KG",7403,7403,7403,5050,11775641.01,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,2103901000,"08",33,"KG",1592,1592,1592,1560,3637623.76,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,2209000000,"08",61,"L",112,1196.4,1196.4,525,1224200.3,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",2,8,2,4820401000,"08",11,"U",25000,170.63,162.5,975,2273514.85,0,0,0,0
506,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,201100000,"08",33,"KG",12627,12711.04,12627,23359.95,54475105.04,0,0,0,0
