"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
503,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,9403700000,"05",11,"U",16,59.7,55.28,348,826312.08,0,0,0,0
503,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,9404900000,"05",11,"U",4,55.5,55.5,50,118723,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,1,1101000000,"08",33,"KG",26000,26000,26000,8940,21227672.4,2712.35,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1005901100,"08",33,"KG",7500,7690.84,7500,2590.5,6143189.42,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1101000000,"08",33,"KG",12500,12818.06,12500,5387.5,12776079.13,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1601000000,"08",33,"KG",108,110.75,108,528.3,1252826.47,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2208904200,"08",61,"L",795,820.36,800,6657.2,15787083.8,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,6811100000,"08",82,"M2",18335.37,221427.75,221427.75,49879,117465401.6,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,6811900000,"08",33,"KG",10353,10353,10353,7361,17278472.75,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7005291000,"08",82,"M2",200,675.29,613.9,2931.37,6960420.81,0,0,0,0
503,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7308901000,"08",33,"KG",10088.39,10619.35,10088.39,3572.31,8482307.2,0,0,0,0
