"FECH","ADUA","PAIS","COD_PAI4","COD_SAL1","COD_SAL","DPTO2","VIA","BANDERA","REGIM","MODAD","FINALID","CER_ORI1","SISESP","POSAR","DPTO1","UNID","CODUNI2","CANTI","PBK","PNK","FOBDOL","FOBPES","AGRENA","FLETES","SEGURO","OTROSG","NIT","RAZ_SIAL"
1001,3,13,"AFG",3,"BOG",11,4,676,1,104,2,8,2,8407100000,11,11,"U",4,1476.55,1200,240000,470263200,0,0,0,0,"860510672","VERTICAL DE AVIACION LIMITADA"
1001,3,13,"AFG",3,"BOG",11,4,676,1,104,2,8,2,8802120000,11,11,"U",2,15600,15600,1145000,2243547350,0,0,0,0,"860510672","VERTICAL DE AVIACION LIMITADA"
1001,3,13,"AFG",3,"BOG",11,4,676,1,104,2,8,2,8803100000,11,11,"U",6,1900,1900,98060,192141705.8,0,0,0,0,"860510672","VERTICAL DE AVIACION LIMITADA"
1001,3,13,"AFG",3,"BOG",11,4,676,1,104,2,8,2,8803300000,11,11,"U",25,1274.95,1239,72200,141470846,0,0,0,0,"860510672","VERTICAL DE AVIACION LIMITADA"
1001,3,23,"DEU",3,"BOG",5,4,169,1,199,1,8,2,5807100000,5,33,"KG",4.5,5,4.5,252,501784.92,0,0,0,0,"890900314","MARQUILLAS S.A."
1001,3,23,"DEU",3,"BOG",8,4,445,1,198,2,8,2,8483609000,8,11,"U",1,174,172,940.26,1863557.71,0,0,0,0,"860002576","GENERAL DE EQUIPOS DE COLOMBIA S A GECOLSA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,5,2,602109000,11,11,"U",16300,22,22,798.7,1564996.74,0,0,0,1232.4,"830092332","FLORES DEL AMANECER S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,11,11,"U",11245,914.5,878.5,4647.8,9151890.02,2895.35,0,0,0,"8000136387","FLORES SAGARO S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,11,11,"U",8970,779,750,3739.8,7382851.37,2329.71,0,0,0,"800013638","FLORES SAGARO S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,11,11,"U",232880,12297,11362,66519.6,130578757.47,33435.58,0,0,0,"830098375","C.I. FLORES IPANEMA LIMITADA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,11,11,"U",4100,252,240,981.4,1930806.36,909.15,0,0,0,"860025565","FLORES DE LOS ANDES LTDA SOCIEDAD COMERCIALIZADORA INTERNACI"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,11,11,"U",11640,545.41,503.5,2328,4584018.24,2200.42,0,0,0,"860052590","SOCIEDAD DE COMERCIALIZACION INTERNACIONAL ROSAS COLOMBIANAS"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,11,11,"U",43660,3027,1967.25,10550,20655001,10350.58,0,0,0,"860066441","SOCIEDAD DE COMERCIALIZACION INTERNACIONAL FLORES DE SUESCA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,11,11,"U",4148,252,233.5,969.52,1907123.4,896.93,0,0,0,"860516930","CULTIVOS BUENAVISTA LTDA COMERCIALIZADORA INTERNACIONAL"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,25,11,"U",1520,80.21,75,377,741032.13,349.49,0,0,0,"8600255658","C.I. FLORES DE LOS ANDES LTDA."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,25,11,"U",2780,130,123.5,735,1464693.3,682.19,0,0,0,"8605169300","C.I. CULTIVOS BUENAVISTA LTDA."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,25,11,"U",750,38.7,37,217.5,427209.15,202.2,0,0,0,"860025565","FLORES DE LOS ANDES LTDA SOCIEDAD COMERCIALIZADORA INTERNACI"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603110000,25,11,"U",400,25,24,116,227107.12,107.83,0,0,0,"860516930","CULTIVOS BUENAVISTA LTDA COMERCIALIZADORA INTERNACIONAL"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603121000,11,11,"U",2400,114.29,63,324,639655.2,304.81,0,0,0,"830068604","COMERCIALIZADORA INTERNACIONAL FLORES DE APOSENTOS S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603121000,25,11,"U",3500,107,70,493.5,970127.24,419.35,0,0,0,"8605339681","C.I. FLORES ALBORADA S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603129000,11,11,"U",40660,944,885,5993.4,11915178.87,5589.45,0,0,0,"800149419","LUISIANA FARMS S A C  I"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603129000,11,11,"U",44870,1622.51,893.5,6990.8,13798440.73,6519.56,0,0,0,"830068604","COMERCIALIZADORA INTERNACIONAL FLORES DE APOSENTOS S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603129000,11,11,"U",9246,594.59,540,1849.2,3641222.74,1821.22,0,0,0,"860052590","SOCIEDAD DE COMERCIALIZACION INTERNACIONAL ROSAS COLOMBIANAS"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603193000,25,11,"U",100,4.79,4.5,15,29462.7,14.06,0,0,0,"8600255658","C.I. FLORES DE LOS ANDES LTDA."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,603193000,25,11,"U",1000,86.3,82.5,270,530328.6,254.39,0,0,0,"860025565","FLORES DE LOS ANDES LTDA SOCIEDAD COMERCIALIZADORA INTERNACI"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,1,7007210000,11,11,"U",1,65,39.38,887,1745083.8,786.55,0,0,70,"830048362","CENTIGON COLOMBIA S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,603110000,25,11,"U",500,18,17,120,238566,0,0,0,0,"8305099896","C.I. BENCHMARK GROWERS LTDA."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,603129000,11,11,"U",131200,5228,5100,17401.6,34069200.51,0,0,0,821,"800065684","FLORES DE LA HACIENDA LTDA COMERCIALIZADORA INTERNACIONAL"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,603193000,25,11,"U",1650,90,85,247.5,492042.38,0,0,0,0,"8305099896","C.I. BENCHMARK GROWERS LTDA."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,803001300,25,33,"KG",38,46.36,38,53.19,104474.73,0,110.08,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,803002000,11,33,"KG",9.5,11.35,9.5,15.26,30843.66,0,10.87,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,803002000,25,33,"KG",9.5,11.76,9.5,13.54,26595,0,0,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,804200000,11,33,"KG",120,143.36,120,418.53,845937.02,0,298.07,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,804200000,25,33,"KG",458.5,553.85,458.5,1658.67,3259622.99,0,710.24,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810901010,11,33,"KG",184.8,220.77,184.8,778.23,1572966.26,0,554.25,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810901010,25,33,"KG",439.8,548.63,439.8,1648.48,3237911.45,0,1136.25,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810901020,11,33,"KG",210,250.87,210,746.21,1508247.11,0,531.44,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810901020,25,33,"KG",363.6,450.55,363.6,1143.72,2246471.95,0,488.74,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810901030,11,33,"KG",1120,1337.98,1120,4736.69,9573845.19,0,3373.42,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810901030,25,33,"KG",1150,1382.23,1150,3631.18,7136221.71,0,1878.76,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810903000,11,33,"KG",228.8,273.33,228.8,851.73,1721525.19,0,606.59,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810903000,25,33,"KG",445.8,547.06,445.8,1371.62,2694108.57,0,787.38,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810904000,11,33,"KG",168,200.7,168,1164.24,2353173.53,0,829.16,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810904000,25,33,"KG",213,262.25,213,1386.63,2723590.92,0,444.31,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810905000,11,33,"KG",1747.6,2744,1747.6,3323.2,6538063.68,0,7061.66,0,0,"800026845","OCATI S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810905000,11,33,"KG",468,559.09,468,1605.34,3244729.26,0,1143.31,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810905000,25,33,"KG",938.4,1162.49,938.4,3366.38,6612176.27,0,1172.97,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810909010,25,33,"KG",2,2.37,2,8.32,16341.98,0,0,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,810909020,25,33,"KG",1.5,1.78,1.5,4.4,8642.39,0,0,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,1801001900,25,33,"KG",60,73.19,60,184.88,363137.6,0,67.96,0,0,"8001296250","EL TESORO FRUIT S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,8413702100,11,11,"U",2,286,252,3329.38,6618973.91,0,0,0,0,"860526785","SIHI PUMPS COLOMBIA S A S"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,6,2,9403600000,11,11,"U",1,94,90,3110,6197545.8,0,0,0,0,"860076921","JIMECO S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,1,603129000,25,11,"U",18880,531,501.5,1510.4,2966697.47,1359.99,0,0,0,"8001547713","C.I. FLORES SAN JUAN S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,1,7007210000,11,11,"U",54,2344.46,1752.3,47595.98,94329382.76,22121.83,10420.01,250.01,0,"860535706","A .G.P. DE COLOMBIA S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,301100000,11,11,"U",11429,606,545.4,4727.4,9330108.93,0,0,0,0,"17046231","ROMERO GALINDO JULIO CESAR"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,301100000,11,11,"U",15820,95,50,3793.5,7559610.93,0,0,0,0,"79327337","BACCA BELTRAN GERMAN DARIO"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,301100000,11,11,"U",5318,114,60,5030,9879825.4,0,0,0,0,"79401602","KROHNE RODRIGUEZ JUAN ADOLFO"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,301100000,11,11,"U",27228,133,70,7271.1,14455310.36,0,0,0,0,"830058462","FRESH WATER TROPICAL FISHES LTDA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,301100000,11,11,"U",2980,160,144,920.3,1815034.07,0,0,0,0,"830090135","ACUARIOS AMAZONAS DE COLOMBIA E U"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,301100000,11,11,"U",4562,192,90,1293.55,2563764.36,0,0,0,0,"860058684","SAVANNAH TROPICAL FISH LIMITADA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,603110000,11,11,"U",400,21,20,115.2,226838.02,0,0,0,0,"830136561","SINGHA LTDA CI"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,603121000,25,11,"U",6300,220.5,210,923,1839335.94,0,0,0,0,"9001564205","LATIN BLOOMS S.A. C.I."
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,603129000,11,11,"U",14240,479,414,1779.2,3499828.74,0,0,0,30,"830125279","C I. BIOFLORA FARM LTDA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,1,8,2,603129000,25,11,"U",20740,640.5,610,2933.6,5846019.41,0,0,0,0,"9001564205","LATIN BLOOMS S.A. C.I."
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,6,2,1801001900,11,33,"KG",44,52.56,44,152.93,309103.65,0,108.92,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,1,3921120000,11,33,"KG",210.44,251,210.44,681.98,1339531.48,307.42,658.56,0.47,0,"860002067","PROQUINAL S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",11989,551,495.9,4754,9385014.02,0,0,0,0,"17046231","ROMERO GALINDO JULIO CESAR"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",284951,693.5,365,13912.02,27723595.22,0,0,0,0,"19473179","ZEA BARRERA ABEL"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",4000,30.4,16,1070,2101672.6,0,0,0,104,"830066366","EXPORT QUALITY FISH LTDA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",8234,201,181,1165.9,2299411.3,0,0,0,0,"830090135","ACUARIOS AMAZONAS DE COLOMBIA E U"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",5740,19,10,752,1490433.92,0,0,0,0,"860058684","SAVANNAH TROPICAL FISH LIMITADA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",9203,293,266,1626.25,3199484.25,0,0,0,0,"860523057","EXPOSPLASH LTDA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",12428,261,261,1604.18,3196777.82,0,0,0,0,"900016296","AQUAMARK C I LTDA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",9350,104.5,55,3585.7,7128550.89,0,0,0,0,"900037946","COMERCIALIZADORA INTERNACIONAL COLOMBIA RIVER FISH E. U"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",13728,85.5,45,1967.4,3911289.57,0,0,0,0,"900139934","COMERCIALIZADORA INTERNACIONAL SOUTH RIVERS LTDA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,199,1,8,2,301100000,11,11,"U",54362,380,200,13826.45,27157636.56,0,0,0,0,"900160919","WILD TROPICAL ANIMAL LTDA"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,803001300,11,33,"KG",285,336.34,285,42.08,86021.2,0,36.38,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,804200000,11,33,"KG",300,355.97,300,1071.62,2180174.88,0,877.29,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,810901010,11,33,"KG",80.79,97.86,80.79,249.94,498084.69,0,155.82,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,810901020,11,33,"KG",43.3,52.42,43.3,129.4,257874.99,0,80.7,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,810901030,11,33,"KG",2406,2845.76,2406,7594.04,15485131.47,0,6382.48,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,810901040,11,33,"KG",2,2.42,2,6.04,12036.39,0,3.76,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,810903000,11,33,"KG",391,465.96,391,1308.77,2651569.54,0,1019.5,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,810904000,11,33,"KG",444,530.7,444,3044.31,6145437.3,0,2266.73,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,810905000,11,33,"KG",604.8,715.44,604.8,1465.22,2985472.73,0,1220.76,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,810909010,11,33,"KG",5,6.06,5,20.65,41150.91,0,12.87,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,810909020,11,33,"KG",6,7.27,6,17.5,34873.65,0,10.91,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,310,1,6,2,1801001900,11,33,"KG",36,42.49,36,105.8,216279.53,0,91.46,0,0,"800129625","EL TESORO FRUIT S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,2,2,8,2,603110000,11,11,"U",300,25,22,81,159333.48,0,0,0,0,"830125341","C.I. EXOTIC FARMS S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,2,2,8,2,603110000,11,11,"U",30,0.37,0.37,0.48,951.34,0,0,0,0,"860043345","C I AYURA S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,2,2,8,2,603199000,11,11,"U",7,0.37,0.37,0.76,1506.29,0,0,0,0,"860043345","C I AYURA S.A."
1001,3,23,"DEU",3,"BOG",11,4,23,1,2,2,8,2,4911990000,11,33,"KG",205,214,205,20,39283.6,0,0,0,0,"860037665","ASOCIACION COLOMBIANA DE EXPORTADORES DE FLORES"
1001,3,23,"DEU",3,"BOG",11,4,23,1,107,2,8,2,7007210000,11,11,"U",16,62.3,54.9,160,314688.8,0,0,0,0,"860535706","A .G.P. DE COLOMBIA S A"
1001,3,23,"DEU",3,"BOG",11,4,23,1,198,2,6,2,7007210000,11,11,"U",5,36.1,28.4,170,338772.6,0,0,0,0,"860535706","A .G.P. DE COLOMBIA S A"
1001,3,23,"DEU",3,"BOG",11,4,23,5,401,1,8,2,9018909000,11,11,"U",1,3,2.25,2201.14,4499636.42,0,0,0,0,"860506831","BIOTRONITECH COLOMBIA S A"
1001,3,23,"DEU",3,"BOG",11,4,169,1,198,1,6,1,603121000,11,11,"U",25960,1077.03,421.5,3608.25,7087252.49,3453.83,0,0,0,"800021599","C.I. COLIBRI FLOWERS S.A."
1001,3,23,"DEU",3,"BOG",11,4,169,1,198,1,6,1,603129000,11,11,"U",96880,3340.97,1307.5,13140.82,25810935.83,12592.85,0,0,0,"800021599","C.I. COLIBRI FLOWERS S.A."
1001,3,23,"DEU",3,"BOG",11,4,169,1,198,1,8,2,5807100000,5,33,"KG",2.5,3,2.5,163.8,322260.12,0,0,0,0,"890900314","MARQUILLAS S.A."
1001,3,23,"DEU",3,"BOG",11,4,169,1,198,1,8,2,8523402100,11,11,"U",313,38.18,30,2474.47,4877972.2,0,0,0,0,"860503283","COMERCIAL CARDONA HERMANOS LTDA."
1001,3,23,"DEU",3,"BOG",11,4,169,1,198,1,8,2,8523402200,11,11,"U",70,3.82,3,457.82,902509.72,0,0,0,0,"860503283","COMERCIAL CARDONA HERMANOS LTDA."
1001,3,23,"DEU",3,"BOG",11,4,169,4,201,2,8,2,9013809000,11,11,"U",1,4,3.5,4882.06,9867668.49,0,181.93,48.82,0,"890980040","UNIVERSIDAD DE ANTIOQUIA"
1001,3,23,"DEU",3,"BOG",11,4,211,1,198,1,6,1,603129000,11,11,"U",2520,26.6,14,378,743556.24,352.52,0,0,0,"830068604","COMERCIALIZADORA INTERNACIONAL FLORES DE APOSENTOS S.A."
1001,3,23,"DEU",3,"BOG",11,4,245,1,198,1,6,2,5804210000,11,82,"M2",1886.76,429,315.63,12277.71,24037546.19,0,1405,27.6,90,"900060476","ENCAJES S.A.COLOMBIA"
1001,3,23,"DEU",3,"BOG",11,4,245,1,198,1,8,1,3921120000,11,33,"KG",57.87,70,57.87,602.46,1185785.87,350.87,180.16,0.28,0,"860002067","PROQUINAL S.A."
1001,3,23,"DEU",3,"BOG",11,4,249,1,198,1,6,2,603110000,11,11,"U",750,27,25.5,180,356752.8,0,0,0,10.97,"830509989","C.I. BENCHMARK GROWERS LTDA"
1001,3,23,"DEU",3,"BOG",11,4,249,1,198,1,6,2,603129000,25,11,"U",400,18,17,84,165128.04,0,0,0,0,"8305099896","C.I. BENCHMARK GROWERS LTDA."
1001,3,23,"DEU",3,"BOG",11,4,249,1,198,1,6,2,603193000,11,11,"U",2300,126,119,345,683776.2,0,0,0,21.03,"830509989","C.I. BENCHMARK GROWERS LTDA"
1001,3,23,"DEU",3,"BOG",11,4,249,1,198,1,6,2,603193000,25,11,"U",800,36,34,96,188717.76,0,0,0,0,"8305099896","C.I. BENCHMARK GROWERS LTDA."
1001,3,23,"DEU",3,"BOG",11,4,249,1,198,1,8,2,7103101000,15,53,"C/T",72747,17.44,14.55,24000,47333280,0,0,0,0,"900077453","C I CENTURY EXPORTACIONES E U"
1001,3,23,"DEU",3,"BOG",11,4,249,1,198,1,8,2,7103912000,15,53,"C/T",163.21,0.39,0.33,50000,98611000,0,0,0,0,"900077453","C I CENTURY EXPORTACIONES E U"
1001,3,23,"DEU",3,"BOG",11,4,249,1,198,1,8,2,7113190000,15,33,"KG",0.98,1.17,0.98,62000,122277640,0,0,0,0,"900077453","C I CENTURY EXPORTACIONES E U"
1001,3,23,"DEU",3,"BOG",11,4,275,1,104,2,6,2,9015809000,11,11,"U",1,30,28,1500,3066345,0,0,0,0,"804000690","GEMS S.A."
1001,3,23,"DEU",3,"BOG",11,4,275,4,201,2,8,2,8803300000,11,11,"U",1,2,1.9,14000,27467580,0,0,0,0,"899999102","FUERZA AEREA COLOMBIANA COMANDO FAC"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603110000,11,11,"U",140,16.2,5,42,83242.32,40.32,0,0,0,"830068604","COMERCIALIZADORA INTERNACIONAL FLORES DE APOSENTOS S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603110000,11,11,"U",2600,152.94,130,520,1023921.6,491.86,0,0,0,"860052590","SOCIEDAD DE COMERCIALIZACION INTERNACIONAL ROSAS COLOMBIANAS"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603110000,11,11,"U",2420,146,125,484,952221.6,473.25,0,0,0,"860533219","TOTO FLOWERS S.A. COMERCIALIZADORA INTERNACIONAL"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603110000,25,11,"U",400,16,14,40,78567.2,39.58,0,0,0,"8001258599","C.I. FLORES MILONGA S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603110000,25,11,"U",1320,99,90,374.4,736594.56,368.53,0,0,0,"8002200876","TURFLOR S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603110000,25,11,"U",1650,88,82.5,396,779755.68,376.39,0,0,0,"8603505643","S.C.I. INVERPALMAS"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603110000,25,11,"U",560,32,28,187.48,368244.47,185,0,0,0,"9000531981","C.I. ALEXANDRA FARMS S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603110000,25,11,"U",2000,131,121,544,1070265.6,505.16,0,0,0,"860516930","CULTIVOS BUENAVISTA LTDA COMERCIALIZADORA INTERNACIONAL"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603121000,11,11,"U",800,3.24,1,8,15855.68,7.53,0,0,0,"830068604","COMERCIALIZADORA INTERNACIONAL FLORES DE APOSENTOS S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603121000,11,11,"U",2720,55.79,52.75,380.8,757049.44,328.31,0,0,0,"860052127","SOCIEDAD COMERCIALIZADORA INTERNACIONAL AGRICOLA PAPAGAYO S"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603121000,25,11,"U",150,8,7,15,29820.75,14.36,0,0,0,"8000215991","C.I. COLIBRI FLOWERS S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603121000,25,11,"U",6300,231,210,819,1611300.6,743.34,0,0,0,"8002200876","TURFLOR S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603121000,25,11,"U",16960,860,806.25,1696,3339559.68,1638.16,0,0,0,"8603505643","S.C.I. INVERPALMAS"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603121000,25,11,"U",7670,377.68,350,1070.6,2128406.33,922.98,0,0,0,"860052127","SOCIEDAD COMERCIALIZADORA INTERNACIONAL AGRICOLA PAPAGAYO S"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603129000,11,11,"U",119480,2056,1928,18417.73,36615368.13,17176.37,0,0,0,"800149419","LUISIANA FARMS S A C  I"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603129000,11,11,"U",3080,76.24,70,327.2,643747.62,305.15,0,0,0,"830068604","COMERCIALIZADORA INTERNACIONAL FLORES DE APOSENTOS S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603129000,11,11,"U",67570,2221.21,2100,9412.6,18712719.43,8234.44,0,0,0,"860052127","SOCIEDAD COMERCIALIZADORA INTERNACIONAL AGRICOLA PAPAGAYO S"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603129000,11,11,"U",6000,247.06,210,660,1299592.8,650.25,0,0,0,"860052590","SOCIEDAD DE COMERCIALIZACION INTERNACIONAL ROSAS COLOMBIANAS"
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603129000,25,11,"U",3900,136,119,485.4,957303.78,465.16,0,0,0,"8000215991","C.I. COLIBRI FLOWERS S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603129000,25,11,"U",34000,1121,742,4476,8781777.72,3800.14,0,0,0,"8000507146","C.I.AGRICOLA CARDENAL S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603129000,25,11,"U",54400,2318,2116,7616,14959194.89,7206.35,0,0,0,"8000950681","AGROINDUSTRIAL DON EUSEBIO LTDA."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603129000,25,11,"U",20400,748,680,2652,5217544.8,2459.24,0,0,0,"8002200876","TURFLOR S.A."
1001,3,23,"DEU",3,"BOG",11,4,445,1,198,1,6,1,603129000,25,11,"U",32790,860,806.25,3279,6456613.32,3209.32,0,0,0,"8603505643","S.C.I. INVERPALMAS"
