FECH;ADUA;PAIS;COD_PAI4;COD_SAL1;COD_SAL;DPTO2;VIA;BANDERA;REGIM;MODAD;FINALID;CER_ORI1;SISESP;POSAR;DPTO1;UNID;CODUNI2;CANTI;PBK;PNK;FOBDOL;FOBPES;AGRENA;FLETES;SEGURO;OTROSG
2301;1;249;USA;0;AXM;68;9;249;1;198;1;8;2;2710191500;68;67;M3;75,22;72944,68;60787,23;102115,16;484897921,86;0;0;0;0
2301;1;580;PAN;0;AXM;68;0;580;1;198;1;8;2;2710191500;68;67;M3;14,37;13933,66;11611,39;17148,61;81430860,52;0;0;0;0
2301;3;023;DEU;3;BOG;5;3;253;1;198;1;8;2;603199010;5;11;U;11040,00;1683,00;1510,90;10445,10;49029194,94;0;0;0;0
2301;3;023;DEU;3;BOG;5;3;573;1;198;1;6;2;603199010;5;11;U;140,00;31,00;25,00;64,40;302292,95;0;0;0;0
2301;3;023;DEU;3;BOG;5;3;573;1;198;1;6;2;810905000;5;33;KG;1134,00;1529,00;1134,00;5405,40;25372893,54;0;0;0;0
2301;3;023;DEU;3;BOG;5;7;827;1;198;1;8;2;603199010;5;11;U;60,00;12,00;10,00;55,80;261924,64;0;0;0;0
2301;3;023;DEU;3;BOG;8;0;580;1;199;2;8;2;4009220000;8;33;KG;78,00;81,25;78,00;50,00;231582,00;0;0;0;0
2301;3;023;DEU;3;BOG;8;0;580;1;199;2;8;2;8483609000;8;11;U;234,00;243,75;234,00;150,00;694746,00;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;1;6;1;603121000;11;11;U;13320,00;421,35;385,00;1462,97;6852332,03;1388,4;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;1;6;1;603129000;11;11;U;57720,00;2058,64;1881,00;7359,23;34469529,43;7046,33;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;1;8;1;603900000;11;11;U;960,00;23,00;20,90;603,69;2838954,85;588,21;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;1;8;2;301110090;11;11;U;225,00;124,00;99,20;1961,15;9083340,78;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;1;8;2;603193000;11;11;U;164,00;75,00;63,00;265,60;1325232,44;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;1;8;2;4202111000;11;11;U;74,00;105,56;91,62;5682,65;26616680,20;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;1;8;2;4202210000;11;11;U;160,00;135,03;117,20;5575,35;26114103,09;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;1;8;2;4202310000;11;11;U;46,00;16,76;14,55;1037,51;4859541,21;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;1;8;2;4202911000;11;11;U;93,00;112,62;97,75;4865,21;22787913,85;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;199;1;8;2;301110020;11;11;U;20,00;53,00;50,00;140,00;664795,60;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;199;1;8;2;301110090;11;11;U;13263,00;322,00;300,00;8253,30;39532881,26;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;2;2;8;2;3923302000;11;11;U;163584,00;2789,00;2462,40;1635,84;8054876,16;0;3200;20,68;51
2301;3;023;DEU;3;BOG;11;3;23;1;104;2;8;2;106131100;11;11;U;3,00;57,00;30,00;150,00;732849,00;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;104;2;8;2;106131200;11;11;U;1,00;20,00;10,00;50,00;244283,00;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;23;1;198;2;8;2;901211000;25;33;KG;15,00;16,00;15,00;50,00;227296,00;0;30;20;0
2301;3;023;DEU;3;BOG;11;3;253;1;198;1;6;1;603129000;11;11;U;24040,00;913,00;758,00;4567,60;21427022,68;4450,27;0;0;0
2301;3;023;DEU;3;BOG;11;3;253;1;198;1;6;2;603110000;11;11;U;8800,00;557,00;176,00;2544,00;11546987,04;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;253;1;198;1;8;1;603900000;11;11;U;5772,00;219,99;214,00;9064,80;42550080,54;7278,67;0;0;0
2301;3;023;DEU;3;BOG;11;3;573;1;198;1;6;1;603129000;11;11;U;13120,00;510,00;425,00;2427,20;11386213,64;2363,16;0;0;0
2301;3;023;DEU;3;BOG;11;3;573;1;198;1;6;2;603121000;11;11;U;6660,00;206,60;183,00;1152,00;5558935,56;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;573;1;198;1;6;2;603129000;11;11;U;73760,00;2688,39;2264,00;13305,60;62872905,24;0;0;0;0
2301;3;023;DEU;3;BOG;11;3;573;1;198;1;8;1;603129000;11;11;U;76200,00;2779,00;2388,00;13716,00;68268728,88;13390,72;0;0;0
2301;3;023;DEU;3;BOG;11;3;573;1;2;2;8;2;3920209000;11;33;KG;292,61;325,00;292,61;1560,68;7325816,31;0;848,13;23,92;724,57
2301;3;023;DEU;3;BOG;11;5;245;1;104;2;8;2;6307904000;11;11;U;7,00;9,46;5,10;42,96;203997,27;0;5,25;0,09;0
2301;3;023;DEU;3;BOG;11;5;245;1;104;2;8;2;9031499000;11;11;U;1,00;115,01;62,00;16867,20;80094573,88;0;2061,11;35,87;0
2301;3;023;DEU;3;BOG;11;5;245;1;104;2;8;2;9031900000;11;11;U;20,00;441,52;238,00;1929,18;9160788,39;0;235,74;4,1;0
2301;3;023;DEU;3;BOG;11;5;275;1;104;2;8;2;8543709000;76;11;U;1,00;171,00;153,00;12976,84;62421195,76;0;0;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;6;1;603129000;11;11;U;17600,00;645,00;585,00;3183,39;14934152,66;3095,41;0;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;6;1;7007210000;11;11;U;13,00;1160,99;827,00;9428,94;44759342,16;6476,44;8221,99;200;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;6;2;603121000;11;11;U;2700,00;104,71;86,00;450,75;2114508,81;0;0;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;6;2;603129000;11;11;U;14400,00;529,76;452,00;2553,60;12173426,10;0;0;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;6;2;603193000;11;11;U;100,00;8,52;7,00;1,00;4691,09;0;0;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;1;603129000;11;11;U;32000,00;1140,00;1037,00;5760,00;28739980,80;5623,4;0;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;804200000;11;33;KG;9,00;11,16;9,00;25,20;118239,40;0;22,16;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;804501000;11;33;KG;27,00;33,48;27,00;84,50;396477,38;0;74,32;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;810901030;11;33;KG;276,75;343,22;276,75;675,00;3167127,00;0;593,7;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;810902000;11;33;KG;54,00;66,97;54,00;198,00;929023,92;0;174,15;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;810903000;11;33;KG;168,00;208,35;168,00;462,00;2167722,48;0;406,35;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;810904000;11;33;KG;103,80;128,73;103,80;361,80;1697580,07;0;318,22;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;810905000;11;33;KG;1390,80;1724,86;1390,80;5386,70;25274611,86;0;4737,88;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;810909010;11;33;KG;10,00;12,40;10,00;80,00;375363,20;0;70,36;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;810909020;11;33;KG;20,00;24,80;20,00;76,00;356595,04;0;66,85;0;0
2301;3;023;DEU;3;BOG;11;7;827;1;199;1;6;1;7007210000;11;11;U;2,00;320,00;188,00;3517,44;15940158,72;2825,48;2011,6;55,84;0
2301;3;023;DEU;3;BOG;11;7;827;1;104;2;6;2;7007210000;11;11;U;5,00;197,00;165,00;270,78;1232325,19;0;1391,65;49,95;0
2301;3;023;DEU;3;BOG;11;7;827;1;199;2;6;1;7007210000;11;11;U;1,00;201,00;143,00;919,19;4165539,28;605,14;1534;50;0
2301;3;023;DEU;3;BOG;11;8;618;1;198;1;6;1;603121000;11;11;U;12000,00;482,48;442,00;2280,00;10695685,20;2221,43;0;0;0
2301;3;023;DEU;3;BOG;11;8;618;1;198;1;6;1;603129000;11;11;U;24000,00;947,51;868,00;4588,80;21526473,79;4471,66;0;0;0
2301;3;023;DEU;3;BOG;11;8;618;1;198;1;6;1;7007210000;11;11;U;57,00;2595,95;1934,00;48221,79;232997113,02;41132,68;15228,23;656,77;0
2301;3;023;DEU;3;BOG;11;8;618;1;198;1;6;2;603110000;11;11;U;984,00;82,00;76,00;402,70;1967455,28;0;0;0;0
2301;3;023;DEU;3;BOG;11;8;618;1;198;1;8;1;603129000;11;11;U;23240,00;881,00;798,00;4183,20;20437692,91;4083,99;0;0;0
2301;3;023;DEU;3;BOG;11;8;618;1;198;2;6;2;7007210000;11;11;U;1,00;103,00;52,00;371,84;1800545,95;0;491,29;8,71;0
2301;3;023;DEU;3;BOG;11;9;149;1;198;1;6;1;7007210000;11;11;U;24,00;2225,96;1801,00;29453,89;143901692,17;25712,98;14954,92;448,55;0
2301;3;023;DEU;3;BOG;11;9;149;1;198;2;8;2;8703229090;76;11;U;1,00;1079,00;1079,00;8963,00;41513389,32;0;0;0;0
2301;3;023;DEU;3;BOG;11;9;149;4;201;2;8;2;8525890000;11;11;U;6,00;3,00;3,00;42000,00;197065680,00;0;982,84;210;0
2301;3;023;DEU;3;BOG;11;9;169;1;198;1;6;2;603121000;11;11;U;850,00;22,16;20,00;132,50;621569,42;0;0;0;0
2301;3;023;DEU;3;BOG;11;9;169;1;198;1;6;2;603129000;11;11;U;7350,00;236,09;213,00;1205,50;5655108,99;0;0;0;0
2301;3;023;DEU;3;BOG;11;9;169;1;198;1;6;2;603199090;11;11;U;200,00;17,73;16,00;150,00;703663,50;0;0;0;0
2301;3;023;DEU;3;BOG;11;9;249;1;198;1;8;1;603129000;11;11;U;24320,00;834,00;809,00;3502,08;17244241,92;3335,5;0;0;0
2301;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;301110090;11;11;U;31977,00;814,00;651,20;6652,35;30848535,84;0;6041;0;0
2301;3;023;DEU;3;BOG;11;9;249;1;199;1;8;2;301110090;11;11;U;50315,00;1531,00;1224,80;12597,71;59065204,55;0;7331;0;0
2301;3;023;DEU;3;BOG;15;3;573;1;198;1;8;2;810901020;15;33;KG;1413,76;1847,93;1413,76;7975,68;36256962,73;0;0;0;0
2301;3;023;DEU;3;BOG;15;3;573;1;198;1;8;2;810903000;15;33;KG;208,00;271,87;208,00;567,20;2578457,16;0;0;0;0
2301;3;023;DEU;3;BOG;15;3;573;1;198;1;8;2;810905000;15;33;KG;22273,00;29113,18;22273,00;93158,00;423490678,52;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;23;1;198;1;8;2;602909000;25;11;U;42426,00;1544,00;1068,00;73663,77;333987592,94;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;23;1;199;1;8;2;1302199100;25;33;KG;62,00;127,36;62,00;165848,76;816639294,24;0;1871,8;65,5;0
2301;3;023;DEU;3;BOG;25;3;23;1;199;1;8;2;2907299000;25;33;KG;30,00;61,63;30,00;106999,20;526864060,80;0;1207,61;42,26;0
2301;3;023;DEU;3;BOG;25;3;253;1;198;1;8;2;603110000;25;11;U;4050,00;49,50;45,00;850,50;3866321,97;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;1;603121000;25;11;U;19800,00;577,18;521,00;3222,00;15150047,68;3218,19;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;1;603129000;25;11;U;123800,00;4329,79;3944,00;22004,00;104369872,29;21847,78;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;1;603149000;25;11;U;12760,00;629,00;254,00;3853,74;17491779,02;3803,72;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;2;804200000;25;33;KG;15,00;18,82;15,00;86,35;415157,84;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;2;804502000;25;33;KG;522,00;613,75;522,00;4070,10;18523106,50;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;2;810901010;25;33;KG;222,50;277,39;222,50;1690,20;8086624,88;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;2;810901020;25;33;KG;12,50;15,68;12,50;78,00;375012,30;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;2;810902000;25;33;KG;33,99;39,96;33,99;218,84;995945,21;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;2;810903000;25;33;KG;12,50;15,68;12,50;71,00;341357,35;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;2;810904000;25;33;KG;185,00;218,50;185,00;1449,25;6608920,89;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;1;8;2;810905000;25;33;KG;36,00;45,17;36,00;230,40;1107728,64;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;104;2;8;2;9031809000;11;11;U;1,00;933,00;933,00;4000,00;19542640,00;0;3451,5;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;2;8;2;603141000;25;11;U;100,00;12,50;4,00;0,10;470,26;0;0;0;0
2301;3;023;DEU;3;BOG;25;3;573;1;198;2;8;2;603149000;25;11;U;100,00;12,50;4,00;0,10;470,26;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;804200000;25;33;KG;75,00;93,49;75,00;222,75;1070948,58;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;804501000;25;33;KG;50,00;62,33;50,00;121,80;585596,13;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;804502000;25;33;KG;160,00;188,99;160,00;1235,00;5605553,85;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810901010;25;33;KG;580,00;719,12;580,00;2857,00;13610970,35;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810901020;25;33;KG;387,50;483,06;387,50;1550,00;7452167,50;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810901030;25;33;KG;42,00;52,35;42,00;126,00;605789,10;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810901040;25;33;KG;10,00;12,46;10,00;21,56;103657,24;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810902000;25;33;KG;33,30;39,74;33,30;213,30;978476,79;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810903000;25;33;KG;62,50;77,91;62,50;178,50;858201,22;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810904000;25;33;KG;187,50;228,01;187,50;1459,50;6805266,82;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810905000;25;33;KG;852,00;1062,14;852,00;3686,70;17725100,59;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810909010;25;33;KG;6,00;7,47;6,00;23,55;113224,86;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810909020;25;33;KG;15,00;18,69;15,00;50,04;240584,81;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;1;8;2;810909090;25;33;KG;37,80;47,12;37,80;250,39;1203837,56;0;0;0;0
2301;3;023;DEU;3;BOG;25;5;245;1;198;2;8;2;810905000;25;33;KG;2,00;2,00;2,00;1,00;4842,26;0;0;0;0
2301;3;023;DEU;3;BOG;25;7;827;1;198;1;8;1;603141000;25;11;U;300,00;18,57;12,00;72,00;326286,00;71,07;0;0;0
2301;3;023;DEU;3;BOG;25;7;827;1;198;1;8;1;603149000;25;11;U;4500,00;224,42;145,00;1409,00;6385235,75;1391,36;0;0;0
2301;3;023;DEU;3;BOG;25;7;827;1;198;1;8;2;603110000;25;11;U;3600,00;44,00;40,00;756,00;3636511,20;0;0;0;0
2301;3;023;DEU;3;BOG;25;7;827;1;198;1;8;2;804502000;25;33;KG;744,00;815,06;744,00;5919,60;26912860,29;0;0;0;0
2301;3;023;DEU;3;BOG;25;7;827;1;198;1;8;2;810901010;25;33;KG;155,00;167,56;155,00;1080,20;4907594,14;0;0;0;0
2301;3;023;DEU;3;BOG;25;7;827;1;198;1;8;2;810902000;25;33;KG;160,05;169,96;160,05;1037,50;4714308,25;0;0;0;0
2301;3;023;DEU;3;BOG;25;7;827;1;198;1;8;2;810904000;25;33;KG;312,50;346,33;312,50;2269,08;10314552,36;0;0;0;0
2301;3;023;DEU;3;BOG;25;8;618;1;198;1;8;1;603121000;25;11;U;16320,00;542,11;526,00;3916,80;19136153,08;3801,54;0;0;0
2301;3;023;DEU;3;BOG;25;8;618;1;198;1;8;1;603129000;25;11;U;33467,00;1105,88;1073,00;8701,42;42512179,63;8465,06;0;0;0
2301;3;023;DEU;3;BOG;25;8;618;1;198;1;8;1;603193000;25;11;U;15680,00;1150,00;560,00;4704,00;22114442,70;4398,02;0;0;0
2301;3;023;DEU;3;BOG;25;9;249;1;198;1;6;1;603129000;11;11;U;15200,00;461,00;342,00;2432,00;11415783,68;2365,57;0;0;0
2301;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810904000;25;33;KG;3369,60;3762,00;3369,60;27540,00;132408189,00;0;0;0;0
2301;3;023;DEU;3;BOG;25;9;249;1;198;2;8;2;602109000;25;11;U;870,00;5,00;3,00;8,70;40295,26;0;0;0;0
2301;3;023;DEU;3;BOG;50;3;23;1;198;1;8;2;301110020;50;11;U;215,00;61,00;50,00;30,00;136167,30;0;0;0;0
2301;3;023;DEU;3;BOG;50;3;23;1;198;1;8;2;301110090;50;11;U;63192,00;592,00;500,00;7128,60;32669658,83;0;0;0;0
2301;3;023;DEU;3;BOG;76;9;249;1;198;1;8;1;3923299000;76;11;U;735500,00;300,45;223,05;5029,40;22931130,91;3924,77;1991,61;37;37
2301;3;026;ARM;3;BOG;11;8;618;1;198;1;8;1;603121000;11;11;U;550,00;14,80;12,00;101,75;471326,35;99,08;0;0;0
2301;3;026;ARM;3;BOG;11;8;618;1;198;1;8;1;603129000;11;11;U;1400,00;43,19;35,00;259,00;1199739,80;255,92;0;0;0
2301;3;026;ARM;3;BOG;11;8;618;1;198;1;8;2;603121000;11;11;U;5990,00;188,58;173,00;958,40;4439500,48;0;0;0;0
2301;3;026;ARM;3;BOG;11;8;618;1;198;1;8;2;603129000;11;11;U;57900,00;1735,41;1592,00;8832,00;40911590,40;0;0;0;0
2301;3;026;ARM;3;BOG;11;8;618;1;198;1;8;2;603192000;11;11;U;120,00;33,80;30,00;306,00;1526811,48;0;0;0;0
2301;3;026;ARM;3;BOG;11;8;618;1;198;1;8;2;603193000;11;11;U;240,00;172,42;153,00;768,00;3831997,44;0;0;0;0
2301;3;026;ARM;3;BOG;11;8;618;1;198;1;8;2;603199090;11;11;U;90,00;77,76;69,00;207,00;1032843,06;0;0;0;0
2301;3;026;ARM;3;BOG;11;9;169;1;198;1;8;2;603193000;11;11;U;7104,00;485,37;432,00;2323,21;10898387,19;0;0;0;0
2301;3;026;ARM;3;BOG;11;9;169;1;198;1;8;2;603199090;11;11;U;300,00;75,61;68,00;357,00;1674719,13;0;0;0;0
2301;3;026;ARM;3;BOG;25;3;573;1;198;2;8;2;603141000;25;11;U;100,00;5,50;5,00;0,10;488,56;0;0;0;0
2301;3;026;ARM;3;BOG;25;3;573;1;198;2;8;2;603149000;25;11;U;100,00;5,50;5,00;0,10;488,56;0;0;0;0
2301;3;026;ARM;3;BOG;25;8;618;1;198;1;5;2;603141000;25;11;U;50,00;22,66;10,00;81,00;398844,00;0;0;0;0
2301;3;026;ARM;3;BOG;25;8;618;1;198;1;5;2;603149000;25;11;U;300,00;11,33;5,00;86,40;425433,60;0;0;0;0
2301;3;026;ARM;3;BOG;25;8;618;1;198;1;8;1;603121000;25;11;U;350,00;13,00;5,00;52,50;238661,85;50,99;0;0;0
2301;3;026;ARM;3;BOG;25;9;169;1;198;1;8;2;603121000;25;11;U;2800,00;104,00;32,00;447,30;2099621,72;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;4;2;603110000;11;11;U;1945,00;45,84;44,00;1381,58;6260975,16;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;4;2;603121000;11;11;U;1442,00;119,81;115,00;990,23;4487474,80;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;4;2;603141000;11;11;U;1707,00;95,85;92,00;749,15;3394960,51;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;4;2;603193000;11;11;U;429,00;47,92;46,00;210,23;952709,80;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;4;2;603199090;11;11;U;948,00;95,85;92,00;564,86;2559804,30;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;4;2;604900000;11;33;KG;184,00;191,70;184,00;2306,38;10451937,56;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603110000;11;11;U;4571,00;219,16;200,00;1406,22;7016447,18;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603121000;11;11;U;228,00;10,95;10,00;136,53;681227,35;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603129000;11;11;U;685,00;32,87;30,00;238,93;1192160,34;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603141000;11;11;U;913,00;43,83;40,00;163,84;817492,78;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603191000;11;11;U;457,00;21,91;20,00;76,46;381503,28;0;0;0;0
2301;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603199090;11;11;U;9598,00;460,22;420,00;2407,02;12010018,83;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;6;2;603110000;11;11;U;4230,00;177,82;170,00;1269,00;5772046,50;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;6;2;603199090;11;11;U;4510,00;259,39;248,00;2293,50;10431984,75;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;6;2;604200000;11;33;KG;125,00;130,75;125,00;788,40;3586037,40;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;603110000;11;11;U;8854,00;362,21;330,00;2239,54;10941630,99;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;603129000;11;11;U;2415,00;98,78;90,00;1224,41;5982050,96;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;603141000;11;11;U;805,00;32,92;30,00;142,37;695571,41;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;603191000;11;11;U;1074,00;43,90;40,00;398,65;1947668,35;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;603199010;11;11;U;1074,00;43,90;40,00;51,25;250390,07;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;603199090;11;11;U;8317,00;340,21;310,00;2010,33;9821788,81;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;810901030;11;33;KG;66,00;76,82;66,00;32,00;151953,28;0;30,6;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;810904000;11;33;KG;90,00;104,76;90,00;511,00;2426503,94;0;488,68;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;910999000;11;33;KG;93,50;108,83;93,50;497,10;2360499,23;0;475,39;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;199;1;8;2;709590000;11;33;KG;40,00;46,56;40,00;152,96;726336,67;0;146,28;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;199;1;8;2;709999000;11;33;KG;2,15;2,49;2,15;15,66;74362,13;0;14,98;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;199;1;8;2;1211903000;11;33;KG;5,50;6,40;5,50;29,59;140509,29;0;28,3;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;199;1;8;2;1211909000;11;33;KG;1627,15;1894,08;1627,15;7676,44;36451882,38;0;7341,17;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;104;2;8;2;3923299000;11;11;U;1,00;0,08;0,08;2,79;13090,79;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;104;2;8;2;4816900000;11;33;KG;16,90;16,90;16,90;456,00;2139570,24;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;104;2;8;2;4821100000;11;33;KG;51,12;51,12;51,12;179,20;840813,56;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;104;2;8;2;4821900000;11;33;KG;3,90;3,90;3,90;6,23;29231,40;0;0;0;0
2301;3;027;ABW;3;BOG;11;9;239;1;104;2;8;2;4901999000;11;11;U;50,00;1,00;1,00;97,40;457004,69;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;603110000;25;11;U;13000,00;224,40;204,00;15249,43;69106604,40;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;603121000;25;11;U;250,00;7,00;4,00;35,00;158861,85;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;603129000;25;11;U;3500,00;26,40;24,00;1146,75;5196784,31;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;603141000;25;11;U;140,00;7,00;4,00;98,24;445902,51;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;603191000;25;11;U;1380,00;46,60;40,00;541,20;2452943,96;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;603193000;25;11;U;2150,00;149,80;123,00;1039,50;4710947,44;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;603199010;25;11;U;30,00;7,00;4,00;16,50;74892,01;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;603199090;25;11;U;2630,00;769,00;639,00;6666,01;30208995,18;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;604200000;25;33;KG;128,00;153,80;128,00;2055,00;9313927,65;0;0;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;702000000;25;33;KG;60,00;63,82;60,00;127,38;588614,15;0;170,83;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;703100090;25;33;KG;70,00;74,45;70,00;164,44;759864,86;0;220,54;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;198;1;8;2;705190000;25;33;KG;168,00;178,70;168,00;380,33;1757477,87;0;510,08;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;199;1;8;2;702000000;25;33;KG;40,00;42,62;40,00;151,94;727840,42;0;46,86;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;199;1;8;2;703100090;25;33;KG;65,00;69,30;65,00;266,75;1276387,97;0;90,75;0;0
2301;3;027;ABW;3;BOG;25;9;239;1;199;1;8;2;705190000;25;33;KG;168,00;179,05;168,00;680,51;3259858,08;0;209,88;0;0
