FECH;ADUA;PAIS;COD_PAI4;COD_SAL1;COD_SAL;DPTO2;VIA;BANDERA;REGIM;MODAD;FINALID;CER_ORI1;SISESP;POSAR;DPTO1;UNID;CODUNI2;CANTI;PBK;PNK;FOBDOL;FOBPES;AGRENA;FLETES;SEGURO;OTROSG
2304;1;249;USA;0;AXM;68;9;249;1;198;1;8;2;2710191500;68;67;M3;103,09;83301,24;83301,24;139760,98;634316107,23;0;0;0;0
2304;1;580;PAN;0;AXM;68;0;580;1;198;1;8;2;2710191500;68;67;M3;8,78;7103,04;7103,04;10189,46;46390455,86;0;0;0;0
2304;3;023;DEU;3;BOG;5;3;253;1;198;1;8;2;603199010;5;11;U;954,00;142,00;138,00;362,52;1639909,97;0;1340,38;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;603199010;5;11;U;499,00;68,00;66,00;189,62;857772,61;0;629,28;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;4202220020;5;11;U;60,00;26,39;26,39;9240,00;42235208,40;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6107110000;5;11;U;13,00;1,83;1,55;139,00;628785,96;0;35,82;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6107120000;5;11;U;90,00;12,68;10,72;844,37;3819625,90;0;217,61;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6112310000;5;11;U;7,00;0,98;0,83;63,60;287703,50;0;16,39;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6112410000;5;11;U;502,00;226,75;213,29;27166,80;122989882,28;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6204420000;5;11;U;129,00;59,13;53,70;24681,60;111366486,72;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6204490000;5;11;U;129,00;56,74;56,74;36036,00;164717312,76;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6204620000;5;11;U;35,00;16,39;14,13;4165,00;18669404,25;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6206300000;5;11;U;50,00;23,41;20,18;5100,00;22860495,00;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6217100000;5;11;U;167,00;75,17;71,29;15632,00;70983273,28;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;169;1;198;1;8;2;6505009000;5;11;U;100,00;43,99;43,99;11831,50;54080721,66;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;249;1;198;1;8;2;6112410000;5;11;U;4,00;3,64;3,26;533,60;2360657,07;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;249;1;198;1;8;2;6204420000;5;11;U;23,00;20,93;18,75;6467,60;28612791,75;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;249;1;198;1;8;2;6204430000;5;11;U;2,00;1,82;1,63;1196,00;5291127,92;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;249;1;198;1;8;2;6204440000;5;11;U;5,00;4,55;4,08;2553,00;11294523,06;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;249;1;198;1;8;2;6204490000;5;11;U;20,00;18,20;16,30;8979,20;39724160,38;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;249;1;198;1;8;2;6204520000;5;11;U;8,00;7,28;6,52;2097,60;9279824,35;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;249;1;198;1;8;2;6211420000;5;11;U;8,00;7,28;6,52;1352,40;5983044,64;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;249;1;198;1;8;2;6211499000;5;11;U;3,00;2,73;2,45;662,40;2930470,84;0;0;0;0
2304;3;023;DEU;3;BOG;5;9;249;1;198;1;8;2;6217100000;5;11;U;6,00;5,44;4,88;883,20;3907294,46;0;0;0;0
2304;3;023;DEU;3;BOG;11;0;580;1;198;1;8;2;3926909090;11;11;U;4500,00;222,00;187,00;8060,00;35938492,20;0;1244;80;0
2304;3;023;DEU;3;BOG;11;3;23;1;198;1;6;1;7007210000;11;11;U;25,00;2015,97;1274,00;35015,10;161640633,32;30896,29;10171,54;707,56;0
2304;3;023;DEU;3;BOG;11;3;23;1;198;1;6;2;7007210000;11;11;U;3,00;142,00;142,00;306,09;1388356,90;0;815;25;0
2304;3;023;DEU;3;BOG;11;3;23;1;198;1;8;1;7007210000;11;11;U;7,00;316,98;229,00;4940,42;21893224,19;4297,38;1019,8;60,2;0
2304;3;023;DEU;3;BOG;11;3;23;1;198;1;8;2;301110020;11;11;U;140,00;36,90;32,52;63,00;279181,35;0;0;0;0
2304;3;023;DEU;3;BOG;11;3;23;1;198;1;8;2;301110090;11;11;U;5285,00;363,09;320,00;4246,80;18819481,86;0;0;0;0
2304;3;023;DEU;3;BOG;11;3;23;1;198;1;8;2;8306290000;11;11;U;3485,00;480,00;455,00;9471,49;44005300,25;0;0;0;0
2304;3;023;DEU;3;BOG;11;3;23;1;199;1;6;1;7007210000;11;11;U;4,00;288,99;194,00;4986,17;22232683,82;4319,32;989,64;60,36;0
2304;3;023;DEU;3;BOG;11;3;23;1;199;1;8;2;8481400090;11;11;U;1,00;67,00;59,00;19351,70;86743027,66;0;449,33;0;0
2304;3;023;DEU;3;BOG;11;3;23;1;104;2;8;2;106190000;11;11;U;4,00;39,00;33,00;200,00;914182,00;0;0;0;0
2304;3;023;DEU;3;BOG;11;3;253;1;198;1;6;1;603129000;11;11;U;18720,00;760,00;639,00;3556,80;16065211,96;3465,43;0;0;0
2304;3;023;DEU;3;BOG;11;3;253;1;198;1;8;1;603900000;11;11;U;12496,00;431,99;418,00;17703,64;78343386,97;14582,96;0;0;0
2304;3;023;DEU;3;BOG;11;3;573;1;198;1;6;1;603121000;11;11;U;6120,00;190,16;173,00;739,90;3382016,30;705,64;0;0;39,47
2304;3;023;DEU;3;BOG;11;3;573;1;198;1;6;1;603129000;11;11;U;90240,00;3410,83;2965,00;15105,50;67704760,20;14606,1;0;0;194,53
2304;3;023;DEU;3;BOG;11;3;573;1;198;1;6;2;603121000;11;11;U;16740,00;564,93;510,00;2982,60;13198810,30;0;0;0;0
2304;3;023;DEU;3;BOG;11;3;573;1;198;1;6;2;603129000;11;11;U;92960,00;3485,05;2931,00;16971,20;75102142,22;0;0;0;0
2304;3;023;DEU;3;BOG;11;3;573;1;198;1;8;2;603193000;11;11;U;72,00;23,00;19,00;104,40;471549,74;0;0;0;0
2304;3;023;DEU;3;BOG;11;3;573;1;198;1;8;2;810901010;11;33;KG;286,00;339,00;286,00;2193,70;10242385,30;0;0;0;0
2304;3;023;DEU;3;BOG;11;3;573;1;199;1;8;2;301110090;11;11;U;8711,00;248,00;100,00;4979,74;22526551,05;0;0;0;0
2304;3;023;DEU;3;BOG;11;3;573;1;104;2;8;2;2812900000;11;33;KG;8,55;9,00;8,55;124,46;551538,26;0;360;34,4;0
2304;3;023;DEU;3;BOG;11;3;573;1;104;2;8;2;8525890000;11;11;U;1,00;0,58;0,58;9000,00;41887260,00;0;450,2;45;0
2304;3;023;DEU;3;BOG;11;3;573;1;104;2;8;2;9018909000;11;11;U;1,00;0,58;0,58;9000,00;41887260,00;0;450,2;45;0
2304;3;023;DEU;3;BOG;11;3;573;1;104;2;8;2;9701990000;11;11;U;3,00;84,00;35,00;6390,00;28906059,60;0;0;0;0
2304;3;023;DEU;3;BOG;11;5;245;1;198;1;6;1;603129000;11;11;U;4480,00;150,00;134,00;806,40;3568537,72;780;0;0;0
2304;3;023;DEU;3;BOG;11;5;245;1;198;1;8;1;603121000;11;11;U;30360,00;1021,90;948,00;5262,40;24449531,39;5062,27;0;0;0
2304;3;023;DEU;3;BOG;11;5;245;1;198;1;8;1;603129000;11;11;U;60896,00;2352,09;2182,00;12067,88;56068335,91;11666,45;0;0;0
2304;3;023;DEU;3;BOG;11;5;245;1;198;1;8;2;901211000;11;33;KG;1000,00;1056,00;1000,00;3930,00;17963676,30;0;0;75;3375
2304;3;023;DEU;3;BOG;11;5;245;1;104;2;8;2;8471500000;8;11;U;1,00;14,00;14,00;1294,94;5738461,86;0;27,65;0;0
2304;3;023;DEU;3;BOG;11;5;245;1;104;2;8;2;9018499000;8;11;U;2,00;29,00;29,00;11768,80;52152848,76;0;251,29;0;0
2304;3;023;DEU;3;BOG;11;5;245;1;104;2;8;2;9022130000;8;11;U;1,00;38,00;38,00;13612,88;60324797,07;0;290,66;0;0
2304;3;023;DEU;3;BOG;11;5;245;1;104;2;8;2;9022900000;8;11;U;1,00;32,00;32,00;2916,17;12922861,54;0;62,27;0;0
2304;3;023;DEU;3;BOG;11;5;245;1;104;2;8;2;9026101900;5;11;U;97,00;87,00;78,30;485,00;2232455,00;0;0;0;0
2304;3;023;DEU;3;BOG;11;5;245;1;199;2;8;2;8536909000;11;11;U;5,00;8,00;7,30;1189,68;5264655,21;0;0;0;0
2304;3;023;DEU;3;BOG;11;7;827;1;198;1;6;1;603129000;11;11;U;40200,00;1520,00;1388,00;7200,00;32108289,98;6973,72;0;0;0
2304;3;023;DEU;3;BOG;11;7;827;1;198;1;6;1;7007210000;11;11;U;32,00;2738,99;1903,00;30571,52;140867588,56;23655,88;15962,29;493,71;0
2304;3;023;DEU;3;BOG;11;7;827;1;198;1;6;2;603121000;11;11;U;1400,00;50,47;46,00;252,00;1115168,04;0;0;0;0
2304;3;023;DEU;3;BOG;11;7;827;1;198;1;6;2;603129000;11;11;U;10880,00;400,52;365,00;1862,40;8241622,84;0;0;0;0
2304;3;023;DEU;3;BOG;11;7;827;1;198;1;8;1;603129000;11;11;U;6720,00;215,00;209,00;1209,60;5482427,32;1163,57;0;0;0
2304;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;603121000;11;11;U;2890,00;106,71;91,00;473,65;2106102,21;0;0;0;0
2304;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;603129000;11;11;U;25280,00;954,27;850,00;4526,40;20234207,37;0;0;0;0
2304;3;023;DEU;3;BOG;11;7;827;1;198;1;8;2;603193000;11;11;U;1800,00;91,00;84,00;289,49;1280709,54;0;0;0;0
2304;3;023;DEU;3;BOG;11;8;618;1;198;1;6;1;603121000;11;11;U;10800,00;435,53;405,00;2052,00;9268391,52;1999,29;0;0;0
2304;3;023;DEU;3;BOG;11;8;618;1;198;1;6;1;603129000;11;11;U;11200,00;434,46;404,00;2120,00;9575531,20;2065,34;0;0;0
2304;3;023;DEU;3;BOG;11;8;618;1;198;1;6;2;603110000;11;11;U;1800,00;159,00;145,00;897,50;4014580,32;0;0;0;0
2304;3;023;DEU;3;BOG;11;8;618;1;198;1;6;2;603129000;11;11;U;9600,00;298,08;272,00;1788,27;7999056,88;0;0;0;0
2304;3;023;DEU;3;BOG;11;8;618;1;198;1;6;2;603193000;11;11;U;240,00;21,91;20,00;51,60;230810,41;0;0;0;0
2304;3;023;DEU;3;BOG;11;8;618;1;198;1;8;1;603121000;11;11;U;3340,00;129,96;119,00;601,20;2793223,29;579,18;0;0;0
2304;3;023;DEU;3;BOG;11;8;618;1;198;1;8;1;603129000;11;11;U;15760,00;522,03;478,00;4012,40;18641931,38;3954,09;0;0;0
2304;3;023;DEU;3;BOG;11;8;618;1;198;1;8;1;3305900000;11;33;KG;805,95;913,00;805,95;5328,97;24322698,02;2592,1;285;0,26;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;1;603121000;11;11;U;8960,00;293,65;266,00;1612,80;7493197,82;1553,73;0;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;1;603129000;11;11;U;77585,00;2798,33;2498,00;13869,16;64437226,89;13357,71;0;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;1;7007210000;11;11;U;6,00;196,99;157,00;3023,26;13819049,36;2594,57;2598,22;56,78;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;301110090;11;11;U;25950,00;662,00;529,60;6005,26;27409447,90;0;4794;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;804200000;11;33;KG;63,00;77,51;63,00;170,10;777511,79;0;135,32;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;804501000;11;33;KG;51,00;62,75;51,00;136,50;623929,21;0;108,59;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;804502000;11;33;KG;40,00;49,21;40,00;100,00;457091,00;0;79,55;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;807190000;11;33;KG;12,00;14,76;12,00;29,20;133470,57;0;23,23;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;810901030;11;33;KG;235,75;290,07;235,75;575,00;2628273,25;0;457,43;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;810902000;11;33;KG;63,00;77,51;63,00;231,00;1055880,21;0;183,77;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;810903000;11;33;KG;145,00;178,41;145,00;390,00;1782654,90;0;310,26;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;810904000;11;33;KG;80,90;99,54;80,90;274,70;1255628,97;0;218,53;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;810905000;11;33;KG;1420,40;1747,69;1420,40;6138,00;28056245,58;0;4882,99;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;810909010;11;33;KG;58,00;71,36;58,00;300,00;1371273,00;0;238,66;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;198;1;8;2;810909020;11;33;KG;37,50;46,14;37,50;142,50;651354,67;0;113,36;0;0
2304;3;023;DEU;3;BOG;11;9;249;1;104;2;8;2;7007210000;11;11;U;10,00;669,00;496,00;1480,40;6758421,24;0;4439,66;157;0
2304;3;023;DEU;3;BOG;11;9;249;4;201;2;8;2;8537109000;13;11;U;2,00;5,30;3,45;8422,05;37321893,47;0;0;0;0
2304;3;023;DEU;3;BOG;25;3;23;1;199;1;8;2;1211909000;25;33;KG;50,00;90,00;50,00;5904,17;26760237,23;0;1418,83;45;0
2304;3;023;DEU;3;BOG;25;3;23;1;199;1;8;2;1302199900;25;33;KG;10,00;31,00;10,00;198162,00;888251256,90;0;2200,12;111,76;0
2304;3;023;DEU;3;BOG;25;3;253;1;198;1;8;2;603110000;25;11;U;6500,00;82,50;75,00;1505,00;6808078,20;0;0;0;0
2304;3;023;DEU;3;BOG;25;3;573;1;198;1;8;1;603121000;25;11;U;19110,00;602,75;543,00;3068,40;13666609,32;3067,13;0;0;0
2304;3;023;DEU;3;BOG;25;3;573;1;198;1;8;1;603129000;25;11;U;140500,00;5169,22;4717,00;24335,60;108982106,18;24147,74;0;0;0
2304;3;023;DEU;3;BOG;25;3;573;1;198;1;8;1;603149000;25;11;U;1100,00;53,00;37,00;352,00;1577822,40;347,69;0;0;0
2304;3;023;DEU;3;BOG;25;5;245;1;198;1;8;1;603121000;25;11;U;10200,00;372,26;361,00;2244,00;10293923,64;2171,96;0;0;0
2304;3;023;DEU;3;BOG;25;5;245;1;198;1;8;1;603129000;25;11;U;17075,00;618,73;600,00;3756,50;17232230,01;3635,91;0;0;0
2304;3;023;DEU;3;BOG;25;8;618;1;198;1;8;1;603193000;25;11;U;8400,00;629,00;300,00;2520,00;11306232,00;2356,08;0;0;0
2304;3;023;DEU;3;BOG;25;9;149;1;198;1;8;2;804200000;25;33;KG;30,00;34,61;30,00;176,00;817710,08;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;149;1;198;1;8;2;804502000;25;33;KG;110,00;126,92;110,00;977,00;4539220,16;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;149;1;198;1;8;2;807190000;25;33;KG;25,00;28,84;25,00;140,50;652774,24;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;149;1;198;1;8;2;810901040;25;33;KG;12,50;14,42;12,50;66,00;306641,28;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;149;1;198;1;8;2;810902000;25;33;KG;36,70;42,35;36,70;240,40;1116917,63;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;149;1;198;1;8;2;810904000;25;33;KG;87,50;100,97;87,50;693,00;3219733,44;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;149;1;198;1;8;2;810905000;25;33;KG;12,00;13,84;12,00;79,50;369363,36;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;803901200;25;33;KG;39,00;44,94;39,00;232,20;1027547,69;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;804200000;25;33;KG;15,00;18,98;15,00;42,80;191447,39;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;804501000;25;33;KG;30,00;37,96;30,00;88,80;397208,61;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;804502000;25;33;KG;382,00;465,32;382,00;2744,30;12219405,27;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;807190000;25;33;KG;33,50;40,90;33,50;105,78;469841,63;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810901010;25;33;KG;226,00;285,45;226,00;1019,40;4559704,15;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810901020;25;33;KG;165,00;208,81;165,00;590,40;2640900,52;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810901030;25;33;KG;30,00;34,40;30,00;177,45;785264,16;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810901040;25;33;KG;80,00;98,27;80,00;236,65;1052323,67;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810902000;25;33;KG;375,40;432,46;375,40;2454,10;10865018,65;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810903000;25;33;KG;95,00;119,51;95,00;244,25;1092403,94;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810904000;25;33;KG;2450,20;2888,34;2450,20;18242,47;80775402,82;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810905000;25;33;KG;1245,00;1575,64;1245,00;5845,98;26149477,75;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810909010;25;33;KG;36,00;43,17;36,00;158,55;703517,04;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810909020;25;33;KG;45,00;53,38;45,00;215,70;956363,38;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;1;8;2;810909090;25;33;KG;1,80;2,27;1,80;9,26;41420,62;0;0;0;0
2304;3;023;DEU;3;BOG;25;9;249;1;198;2;8;2;602109000;25;11;U;478,00;2,00;1,00;4,78;21152,79;0;0;0;0
2304;3;023;DEU;3;BOG;50;3;23;1;199;1;8;2;301110090;50;11;U;11050,00;346,00;340,00;3958,30;18220054,90;0;0;0;0
2304;3;023;DEU;3;BOG;50;9;249;1;198;1;8;2;301110090;50;11;U;15998,00;358,00;350,00;1981,20;9119463,60;0;2452,6;0;0
2304;3;023;DEU;3;BOG;66;9;249;1;198;1;8;1;8522100000;66;11;U;290,00;0,85;0,74;2232,30;10371444,38;2056,12;222,31;2,58;43,02
2304;3;023;DEU;3;BOG;66;9;249;1;198;1;8;1;8522909000;66;11;U;400,00;1,18;1,02;2085,50;9689399,84;1429,04;207,69;2,42;40,19
2304;3;023;DEU;3;BOG;68;3;23;1;198;1;8;2;2710191500;68;67;M3;1000,28;808224,20;808224,20;985413,21;4453791602,47;0;0;0;0
2304;3;023;DEU;3;BOG;68;9;249;1;198;1;8;2;8537109000;68;11;U;63,00;15,00;15,00;12000,00;53103240,00;0;0;0;0
2304;3;023;DEU;3;BOG;76;9;169;1;198;1;8;1;3923299000;76;11;U;4112863,00;1504,40;1183,61;20665,65;91664521,60;14660,87;10108,36;0;74
2304;3;023;DEU;3;BOG;76;9;169;1;198;1;8;2;7117900000;76;33;KG;0,80;1,10;0,80;259,70;1174789,30;0;45;0;0
2304;3;023;DEU;3;BOG;76;9;249;1;198;1;8;1;3923299000;76;11;U;409506,00;165,45;131,82;2967,67;13496581,18;2324,86;1081,18;0;74
2304;3;023;DEU;3;BOG;76;9;249;1;198;1;8;2;901119000;76;33;KG;96,00;96,00;96,00;15449,84;69889514,21;0;1654,24;0;0
2304;3;026;ARM;3;BOG;11;3;253;1;198;1;8;2;603193000;11;11;U;224,00;160,32;142,00;716,80;3237613,56;0;0;0;0
2304;3;026;ARM;3;BOG;11;3;253;1;198;1;8;2;603199090;11;11;U;120,00;84,67;75,00;276,00;1246625,76;0;0;0;0
2304;3;026;ARM;3;BOG;11;3;573;1;198;1;8;2;603129000;11;11;U;4850,00;174,12;154,00;824,50;3803212,46;0;0;0;0
2304;3;026;ARM;3;BOG;11;3;573;1;198;1;8;2;603193000;11;11;U;16000,00;1121,11;1013,00;4908,80;22171871,48;0;0;0;0
2304;3;026;ARM;3;BOG;11;3;573;1;198;1;8;2;603199090;11;11;U;240,00;59,76;54,00;168,00;758815,68;0;0;0;0
2304;3;026;ARM;3;BOG;11;8;618;1;198;1;8;1;603121000;11;11;U;800,00;23,47;20,00;148,00;654939,96;144,11;0;0;0
2304;3;026;ARM;3;BOG;11;8;618;1;198;1;8;1;603129000;11;11;U;2000,00;57,52;49,00;370,00;1637349,90;365,6;0;0;0
2304;3;026;ARM;3;BOG;11;8;618;1;198;1;8;2;603121000;11;11;U;3450,00;90,36;84,00;552,00;2461296,24;0;0;0;0
2304;3;026;ARM;3;BOG;11;8;618;1;198;1;8;2;603129000;11;11;U;40900,00;1173,62;1091,00;6544,00;29178845,28;0;0;0;0
2304;3;026;ARM;3;BOG;11;9;249;1;198;1;8;2;603129000;11;11;U;4800,00;152,00;137,77;838,00;3912622,00;0;0;0;0
2304;3;026;ARM;3;BOG;25;3;573;1;198;1;8;2;603121000;25;11;U;6600,00;265,00;80,00;1094,40;4843015,48;0;0;0;0
2304;3;026;ARM;3;BOG;25;8;618;1;198;1;8;1;603121000;25;11;U;600,00;25,44;10,00;90,24;399894,04;87,65;0;0;0
2304;3;026;ARM;3;BOG;25;8;618;1;198;1;8;1;603129000;25;11;U;5700,00;203,55;80,00;853,48;3782153,94;813,81;0;0;0
2304;3;026;ARM;3;BOG;25;9;169;1;198;1;8;1;603149000;25;11;U;4900,00;227,00;124,00;1505,60;6854379,50;1486,39;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603110000;11;11;U;8172,00;354,58;319,00;3975,08;18016771,84;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603121000;11;11;U;221,00;8,89;8,00;201,78;914553,72;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603129000;11;11;U;1105,00;51,13;46,00;736,50;3338134,69;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603130000;11;11;U;663,00;32,23;29,00;113,00;512164,59;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603141000;11;11;U;884,00;41,12;37,00;121,07;548741,30;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603191000;11;11;U;442,00;17,78;16,00;161,43;731670,17;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603199010;11;11;U;4195,00;204,52;184,00;355,13;1609601,86;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;603199090;11;11;U;11040,00;509,03;458,00;4351,61;19723367,65;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;604200000;11;33;KG;113,00;125,60;113,00;1008,90;4572768,62;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;709590000;11;33;KG;37,50;44,04;37,50;152,96;710664,39;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;709999000;11;33;KG;1,05;1,23;1,05;6,53;30338,90;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;910999000;11;33;KG;15,15;17,79;15,15;80,46;373823,59;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;1211903000;11;33;KG;1,50;1,76;1,50;8,07;37493,86;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;1211909000;11;33;KG;410,55;482,15;410,55;1956,80;9091449,32;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;3304100000;11;33;KG;25,37;32,90;25,37;1478,52;6782429,58;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;3304200000;11;33;KG;24,25;31,45;24,25;1475,52;6768667,65;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;3304300000;11;33;KG;175,17;227,21;175,17;3741,12;17161677,18;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;3304910000;11;33;KG;23,93;31,03;23,93;766,80;3517549,30;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;3304990000;11;33;KG;13,40;17,38;13,40;786,72;3608928,52;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;4901999000;11;11;U;75,00;88,00;83,25;967,50;4502880,45;0;465;9,75;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;6204630000;11;11;U;5,00;2,00;2,00;149,00;683509,19;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;6205300000;11;11;U;21,00;5,50;4,75;627,60;2864517,02;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;6206400000;11;11;U;71,00;15,50;14,75;1854,40;8493340,90;0;0;0;0
2304;3;027;ABW;3;BOG;11;0;580;1;198;1;8;2;8302500000;11;11;U;18,00;67,00;50,00;1594,86;7289961,52;0;570,15;75;48,19
2304;3;027;ABW;3;BOG;11;9;239;1;198;1;6;2;603110000;11;11;U;4000,00;143,75;138,00;1280,00;5801510,40;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;239;1;198;1;6;2;603199090;11;11;U;3250,00;311,45;299,00;1605,50;7276816,36;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;239;1;198;1;6;2;604200000;11;33;KG;91,00;94,79;91,00;457,20;2072226,99;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;239;1;198;1;8;2;8210009000;11;11;U;150,00;100,00;99,00;5416,32;24757511,25;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;249;1;198;1;8;2;603110000;11;11;U;6070,00;244,11;202,00;1649,94;7478237,55;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;249;1;198;1;8;2;603129000;11;11;U;1848,00;77,34;64,00;502,32;2276730,23;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;249;1;198;1;8;2;603141000;11;11;U;1056,00;37,46;31,00;287,04;1300988,70;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;249;1;198;1;8;2;603191000;11;11;U;1320,00;45,92;38,00;358,80;1626235,88;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;249;1;198;1;8;2;603193000;11;11;U;264,00;8,45;7,00;71,76;325247,17;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;249;1;198;1;8;2;603199010;11;11;U;1584,00;61,63;51,00;430,56;1951483,06;0;0;0;0
2304;3;027;ABW;3;BOG;11;9;249;1;198;1;8;2;603199090;11;11;U;9758,00;344,33;285,00;2652,46;12022089,23;0;0;0;0
