"FECH","ADUANA","PAIS","CODPAI","CODSALI1","CODSAL","DEPTO2","VIA4","BANDERA4","REGIMEN4","MODALI4","FORPAGO4","CERORI3","SISESP","POSARA","DEPTO4","UNIDAD4","CODUNI4","CANTIDA4","PBK","PNK","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
409,11,580,"PAN",3,"BOG",5,4,169,1,198,1,8,1,5509310000,5,33,"KG",0,3655,3314.25,13446.24,34325292.55,9681.29,1302.31,0,0
409,11,196,"CRI",11,"MDE",5,4,580,1,198,1,8,2,4202320000,5,11,"U",9766,510.33,461.98,3673.96,9378811.61,0,0,0,0
409,11,196,"CRI",11,"MDE",5,4,580,1,198,1,8,2,4202220000,5,11,"U",4508,586.89,539,4085.74,10429995.36,0,0,0,0
409,11,196,"CRI",11,"MDE",5,4,580,1,198,1,8,2,3926200000,5,11,"U",16632,1093.27,1011,4472.12,11416338.5,0,0,0,0
409,11,196,"CRI",11,"MDE",5,4,580,1,198,1,8,2,6117909000,5,11,"U",144,39.03,36,42.6,108748.43,0,0,0,0
409,11,196,"CRI",11,"MDE",5,4,580,1,198,1,8,2,6217100000,5,11,"U",3059,37.75,30.7,378.62,966533.56,0,7.17,0.12,0.02
409,11,249,"USA",11,"MDE",5,4,249,1,198,1,8,1,7113190000,5,33,"KG",0,47,40.5,271174.74,692249452.8,271174.74,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,1,6209200000,5,11,"U",493,142.14,131.56,2863.3,7309374.97,1187.92,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,1,6204320000,5,11,"U",90,57.95,52,1292.4,3299212.87,877.91,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,8,1,6208210000,5,11,"U",32,6.55,5.86,524.16,1338065.16,429.23,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,8,1,6108320000,5,11,"U",16,3.15,2.82,252.8,645342.78,157.34,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,8,1,6112410000,5,11,"U",128,18.11,16.2,1448.8,3698467.66,1065.88,0,0,0
409,11,239,"ECU",3,"BOG",5,4,169,1,198,1,8,1,6204620000,5,11,"U",16,1.69,1.51,134.56,343502.08,122.57,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6112120000,5,11,"U",1092,344.6,304,6724.96,17167343.39,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6104330000,5,11,"U",172,35.14,31,674.24,1721186.39,0,0,0,0
409,11,493,"MEX",3,"BOG",5,4,169,1,198,1,3,2,6203320000,5,11,"U",528,104.29,92,2014.72,5143136.92,0,0,0,0
409,11,589,"PER",3,"BOG",5,4,169,1,198,1,2,2,9606299000,5,13,"MIL",50.4,10.37,9.9,350,893473,0,0,0,0
409,11,580,"PAN",11,"MDE",5,4,580,1,198,1,8,2,6215200000,5,11,"U",216,16,14,2052,5238304.56,0,0,0,0
409,11,196,"CRI",3,"BOG",5,4,169,1,198,1,8,2,3921130000,5,33,"KG",0,0.92,0.8,32.62,83271.69,0,1.41,0.08,0
409,11,196,"CRI",3,"BOG",5,4,169,1,198,1,8,2,6006320000,5,82,"M2",3736.9,149.06,130,10380.41,26498903.04,0,205.35,24.31,0
