"FECH","ADUANA","PAIS","CODPAI","CODSALI1","CODSAL","DEPTO2","VIA4","BANDERA4","REGIMEN4","MODALI4","FORPAGO4","CERORI3","SISESP","POSARA","DEPTO4","UNIDAD4","CODUNI4","CANTIDA4","PBK","PNK","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
402,47,149,"CAN",3,"BOG",25,4,249,1,198,1,5,1,603101010,25,11,"U",69010,1927.31,1830,6210,16878407.4,5122.82,0,0,0
402,47,149,"CAN",3,"BOG",25,4,249,1,198,1,5,1,603101090,25,11,"U",208050,3133.2,2975,18724.5,50892067.53,17566.23,0,0,0
402,47,149,"CAN",3,"BOG",25,4,249,1,198,1,5,1,603104000,25,11,"U",198000,7701.36,7312.5,43577.6,118441302.1,32329.98,0,0,0
402,47,149,"CAN",3,"BOG",25,4,249,1,198,1,5,1,603105000,25,11,"U",648,284.36,270,777.6,2113470.14,751.33,0,0,0
402,47,149,"CAN",3,"BOG",25,4,249,1,198,1,5,1,603109000,25,11,"U",33148,3593.96,3412.5,5216.6,14178405.8,4343.34,0,0,0
402,47,149,"CAN",3,"BOG",25,4,249,1,198,1,5,1,604910000,25,33,"KG",0,15.8,15,80,217435.2,80,0,0,0
402,47,249,"USA",3,"BOG",25,4,169,1,198,1,5,2,603102000,25,11,"U",154,31.5,29.75,130.9,355778.35,0,0,0,0
402,47,399,"JPN",3,"BOG",25,4,169,1,198,1,8,2,603101090,25,11,"U",115060,3429,3238.5,12706.5,34535504.61,0,0,0,362.35
402,47,429,"LVA",3,"BOG",25,4,573,1,198,1,8,1,603104000,25,11,"U",8700,522,493,1734,4712907.96,1706.77,0,0,0
402,47,245,"ESP",3,"BOG",25,4,245,1,198,1,6,2,301100000,25,11,"U",6288,335,240,2619,7118284.86,0,0,0,0
402,47,355,"HUN",3,"BOG",50,4,23,1,198,1,8,2,301100000,50,11,"U",21612,258,11,1141.3,3101984.92,0,0,0,0
402,47,383,"ISR",3,"BOG",25,4,23,1,198,1,6,2,301100000,25,11,"U",4880,331,180,2366,6430646.04,0,0,0,0
402,47,249,"USA",3,"BOG",5,4,169,1,198,1,8,2,910400000,5,33,"KG",0,360,300,770.55,2094308.67,0,596.7,0,0
402,47,399,"JPN",3,"BOG",25,4,23,1,198,1,6,2,301100000,25,11,"U",27660,987,600,8074,21944647.56,0,0,0,0
402,47,301,"GRC",3,"BOG",50,4,23,1,198,1,8,2,301100000,50,11,"U",4166,162,10,731.5,1988173.11,0,0,0,0
402,47,196,"CRI",3,"BOG",25,4,196,1,198,1,8,2,301100000,25,11,"U",4184,175,20,843.5,2292582.39,0,0,0,0
402,47,23,"DEU",3,"BOG",25,4,249,1,198,1,8,2,301100000,25,11,"U",15750,432,100,3470,9431251.8,0,0,0,0
402,47,72,"AUT",3,"BOG",25,4,23,1,198,1,8,2,301100000,25,11,"U",4015,342,40,817.9,2223003.13,0,0,0,0
402,47,244,"ARE",3,"BOG",25,4,573,1,198,1,8,2,603105000,25,11,"U",420,126,119,798,2168916.12,0,0,0,0
402,47,767,"CHE",3,"BOG",25,4,573,1,198,1,8,2,804200000,25,33,"KG",0,263.11,200,640,1739481.6,0,0,0,0
402,47,767,"CHE",3,"BOG",25,4,573,1,198,1,8,2,810901000,25,33,"KG",0,457.81,348,957,2601068.58,0,0,0,0
402,47,767,"CHE",3,"BOG",25,4,573,1,198,1,8,2,810903000,25,33,"KG",0,184.18,140,294,799074.36,0,0,0,0
402,47,767,"CHE",3,"BOG",25,4,573,1,198,1,8,2,810904000,25,33,"KG",0,23.68,18,120,326152.8,0,0,0,0
402,47,767,"CHE",3,"BOG",25,4,573,1,198,1,8,2,810905000,25,33,"KG",0,290.73,221,658,1788404.52,0,0,0,0
402,47,23,"DEU",3,"BOG",25,4,245,1,198,1,8,2,810905000,25,33,"KG",0,456,350,3150,8561511,0,0,0,0
402,47,23,"DEU",3,"BOG",63,4,23,1,198,1,8,2,603109000,63,11,"U",450,224,210,616.45,1675474.11,0,0,0,0
402,47,245,"ESP",3,"BOG",25,4,850,1,198,1,6,1,603101090,25,11,"U",12000,170,160,680,1848199.2,666.27,0,0,0
402,47,245,"ESP",3,"BOG",25,4,850,1,198,1,5,1,603101010,25,11,"U",29400,1127,1078,2196,5968596.24,2104.49,0,0,100.52
402,47,245,"ESP",3,"BOG",25,4,850,1,198,1,5,1,603109000,25,11,"U",6300,414,396,774,2103685.56,659.29,0,0,35.43
402,47,249,"USA",3,"BOG",66,4,169,1,198,1,5,2,603109000,25,11,"U",1000,120,112.5,275.35,748384.78,0,0,0,0
402,47,249,"USA",3,"BOG",66,4,169,1,198,1,5,2,604910000,25,33,"KG",0,56,52.5,35,95127.9,0,0,0,0
402,47,245,"ESP",3,"BOG",25,4,850,1,198,1,5,1,603101090,25,11,"U",472200,10726,10256,17675,48039589.5,16674.39,0,0,780.89
402,47,196,"CRI",3,"BOG",25,4,580,1,198,1,8,2,4901990090,25,11,"U",100,50,39.5,700,1902558,0,0,0,0
402,47,196,"CRI",3,"BOG",25,4,580,1,199,1,8,2,4901910000,25,11,"U",400,1000,970,2600,7066644,0,0,0,0
402,47,242,"SLV",3,"BOG",25,4,580,1,198,1,8,2,9023000090,25,11,"U",272,214.2,189,1901.51,5168190.09,0,0,0,0
402,47,242,"SLV",3,"BOG",25,4,580,1,198,1,8,2,9023000010,25,11,"U",6,10.2,9,613,1666097.22,0,0,0,0
402,47,242,"SLV",3,"BOG",25,4,580,1,199,1,8,2,9011800000,25,11,"U",6,15,9,680,1848199.2,0,0,0,0
402,47,97,"BOL",3,"BOG",25,4,97,1,199,1,8,2,4901990090,25,11,"U",581,200.94,196.9,1146.34,3115683.34,0,0,0,0
402,47,97,"BOL",3,"BOG",25,4,97,1,199,1,8,2,4911990000,25,33,"KG",0,1.02,1,0.5,1358.97,0,0,0,0
402,47,97,"BOL",3,"BOG",25,4,97,1,199,1,8,2,8524390000,25,11,"U",8,1.02,1,8,21743.52,0,0,0,0
402,47,97,"BOL",3,"BOG",25,4,97,1,199,1,8,2,8524529000,25,11,"U",8,1.02,1,8,21743.52,0,0,0,0
402,47,196,"CRI",3,"BOG",25,4,196,1,198,1,8,2,8413919000,25,11,"U",2,29,21,1421,3862192.74,0,0,0,0
402,47,211,"CHL",3,"BOG",25,4,211,1,198,1,8,2,4901990090,25,11,"U",26,45,40,474.86,1290640.99,0,0,0,0
402,47,386,"ITA",3,"BOG",25,4,23,1,201,2,8,2,7108120000,25,33,"KG",0,2.24,1.79,24433.23,66408053.15,0,0,0,0
402,47,493,"MEX",3,"BOG",25,4,169,1,198,1,3,1,7007210000,25,11,"U",8,270,148,4250,11551245,3384.27,0,0,0
402,47,249,"USA",3,"BOG",52,4,249,1,198,1,8,2,4202111000,52,11,"U",20,48.79,42,276,750151.44,0,0,0,0
402,47,249,"USA",3,"BOG",52,4,249,1,198,1,8,2,4203400000,52,11,"U",25,29.04,25,275,747433.5,0,0,0,0
402,47,249,"USA",3,"BOG",25,4,249,1,199,1,8,2,8802110000,25,11,"U",1,1883,729,49613.26,134845863.9,0,0,0,0
402,47,97,"BOL",3,"BOG",25,4,105,1,198,1,3,2,3204170000,25,33,"KG",0,100,99.3,446.85,1214511.49,0,340,0,0
402,47,249,"USA",3,"BOG",25,4,249,1,198,1,8,2,4820100000,25,11,"U",30,20,17.5,150.6,409321.76,0,0,0,0
402,47,589,"PER",3,"BOG",25,4,169,1,198,1,8,1,6107110000,25,11,"U",500,66,58,1950,5299983,1928.75,0,0,0
